accept,239
around,184
ask,494
bike,223
bite,202
budget,176
buy,163
car,112
cash,344
come,387
conduct,212
consider,101
could,405
deal,121
get,356
give,256
go,418
good,302
great,545
hello,146
hi,191
high,134
hope,115
id,191
ill,176
in,742
interest,323
less,109
like,562
list,167
little,251
look,367
lower,140
make,123
month,193
much,139
need,173
negoti,121
new,264
nice,123
number,4862
offer,425
ok,168
okay,149
one,136
pay,384
phone,111
pick,448
price,718
really,224
rent,101
right,149
see,236
sell,248
since,119
sound,290
take,519
that,191
think,223
today,254
use,174
want,129
well,322
will,662
work,200
would,1258
ye,257
year,119
